date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-03-01,5.1,2.5,7.2,0.1,,37,5.7,,1014,
2014-03-02,5.9,4.7,7.9,6.8,,55,16.5,,1006.3,
2014-03-03,5.3,4.2,6.4,6.3,,60,14.3,,1003.7,
2014-03-04,4.8,4.1,5.5,3.6,,61,17,,1004.5,
2014-03-05,6.2,5,6.8,1.5,,60,17,,1009.5,
2014-03-06,6.9,5.9,8.4,10.3,,54,19.8,,1016,
2014-03-07,7.3,6.3,8.6,2.9,,57,15.2,,1024.1,
2014-03-08,5.5,4.5,7.1,7.2,,32,10.5,,1025.6,
2014-03-09,5.9,1.4,9.8,0,,47,9.6,,1027.7,
2014-03-10,6.8,5.1,9.1,0,,46,20.4,,1025.6,
2014-03-11,7.3,2.4,11.2,0,,333,8.9,,1021.8,
2014-03-12,8.5,-2.6,16.6,0,,27,7.3,,1024.7,
2014-03-13,8.7,-4.3,14.7,0,,297,7.8,,1028.2,
2014-03-14,10.7,-2,18.4,0,,243,8.7,,1023.7,
2014-03-15,12.9,2.4,19.2,0,,242,12.9,,1011.7,
2014-03-16,11.2,4.3,16,0,,264,17,,1005.1,
2014-03-17,13.1,6,21.2,0,,239,12.9,,1009.9,
2014-03-18,14.4,4.6,20.1,0,,244,8.1,,1015.3,
2014-03-19,14.2,1.7,23.8,0,,259,10,,,
2014-03-20,13.1,4.1,18.1,0,,243,11.3,,1022.7,
2014-03-21,12.9,0,21.4,0,,,5,,1025.5,
2014-03-22,12.7,1,24,0,,84,5,,1017.3,
2014-03-23,13.1,2.2,23,0,,68,5,,1011.4,
2014-03-24,14.7,6.4,22,0,,68,8.4,,,
2014-03-25,11.5,8,18.2,0.8,,241,11.1,,1005.8,
2014-03-26,10.2,-0.5,17,0,,123,7.5,,1013.2,
2014-03-27,10.9,3.9,17.6,0,,76,9.8,,1016,
2014-03-28,10.2,6.6,14.6,1.6,,56,10.1,,1013.2,
2014-03-29,10.7,4.6,16.3,0,,35,10.2,,1018.9,
2014-03-30,8.6,-4.3,14.7,0,,,,,,
2014-03-31,13.1,-1.3,20,0,,,4.1,,1012.8,
2014-04-01,14.8,4.6,22,0,,240,5.4,,1008.4,
2014-04-02,9.4,6.3,16,0,,70,14.6,,1016.5,
2014-04-03,9.6,4.9,14.9,0,,80,7.1,,1017.5,
2014-04-04,15.3,4.5,23.3,0,,,6.6,,1011,
2014-04-05,9.2,5.3,14.7,0,,55,21.9,,1015.4,
2014-04-06,6.3,3.7,7.9,2.2,,45,15,,1021.7,
2014-04-07,12.1,2.1,18.3,0,,286,5.9,,1018.1,
2014-04-08,14.2,2.3,21.1,0.2,,252,7.5,,1017.5,
2014-04-09,16.6,6.4,25.9,0,,243,11.3,,1010.9,
2014-04-10,7.9,6.4,17.6,27.4,,314,6.5,,1012.8,
2014-04-11,8.5,6.3,10.5,2.8,,253,4.8,,1014,
2014-04-12,8.3,6,11.6,16.2,,65,6.3,,1016,
2014-04-13,10.2,4.8,15,0,,330,6.6,,1016.6,
2014-04-14,13.5,3.1,19.4,0,,231,9.2,,1013.6,
2014-04-15,12.2,7.9,17,0.8,,218,10.1,,1009.1,
2014-04-16,7.1,5.5,10.4,20.2,,55,15.3,,1013.1,
2014-04-17,11.3,7.3,14.2,0.2,,57,21.2,,1013.2,
2014-04-18,12.3,11,13.9,20.8,,64,15.9,,1005.6,
2014-04-19,11.5,8.6,17.5,18,,108,14,,1006.5,
2014-04-20,13,5.1,19.3,0,,,3.6,,1012.4,
2014-04-21,15.1,3.9,21.5,0,,,5.1,,1013.6,
2014-04-22,15.6,9.7,20.9,0.2,,59,5.7,,1013.4,
2014-04-23,18.4,7.8,25.3,0,,9,3.9,,1016.4,
2014-04-24,14.1,12.9,18.6,6,,59,12,,1014.5,
2014-04-25,14.2,11.3,18.1,0,,49,14.6,,1014.4,
2014-04-26,13.8,10.8,18.8,0,,60,11.6,,1015.4,
2014-04-27,12.5,3.6,17.8,0,,,9.8,,,
2014-04-28,12.7,9.9,15.1,0.4,,60,7.2,,1007.9,
2014-04-29,15.2,9,19.9,0.2,,292,4.7,,1006.4,
2014-04-30,13.5,7.8,18.3,2,,57,5.3,,1005.7,
2014-05-01,14.9,5.2,20.9,0,,,3.5,,1007.7,
2014-05-02,16.4,5.5,23.1,0,,37,4.5,,1008.7,
2014-05-03,16.8,8.7,22.3,0,,62,9.5,,1010,
2014-05-04,14.6,12,19,20.2,,73,12,,,
2014-05-05,10.4,9.2,14.1,4.6,,83,6.6,,1011.5,
2014-05-06,11.6,3.4,17,0.2,,,,,,
2014-05-07,13.2,2.3,19.6,0,,69,5.4,,1023.3,
2014-05-08,13.3,5.4,20.4,0,,66,7.1,,1018.9,
2014-05-09,14.9,4.6,19.3,0,,26,5.4,,1015.5,
2014-05-10,16.7,11.4,21,0,,,4.1,,1011.4,
2014-05-11,18.1,8.3,24.6,0,,37,4.8,,1013.1,
2014-05-12,15.7,9.9,23,0,,282,9,,1009.9,
2014-05-13,15.8,5.9,22,0,,93,6.5,,1014.7,
2014-05-14,12.4,10.7,17.7,32.6,,65,14.3,,1007.2,
2014-05-15,13.7,10.4,16.7,6.4,,240,6.2,,1001.6,
2014-05-16,13.8,6.2,18.7,4.2,,,5.6,,1009.3,
2014-05-17,15.8,9.6,20.5,0,,,5.9,,1012.9,
2014-05-18,16.7,7.2,21.6,0,,250,8.4,,,
2014-05-19,18.1,6.4,23.9,0,,268,5.9,,,
2014-05-20,19.3,8,25.1,0,,,4.6,,,
2014-05-21,20.9,10.2,27.2,0,,,5.7,,,
2014-05-22,22.1,13.8,27.5,0,,18,6.8,,1018.2,
2014-05-23,20.9,13.8,26.5,0,,39,6.8,,1015.2,
2014-05-24,20.8,13.2,26.5,0.4,,35,5.7,,1014.8,
2014-05-25,21.7,12.1,29.2,0,,309,4.7,,1015.4,
2014-05-26,22.7,12.4,29.1,0,,,4.2,,1013.4,
2014-05-27,21.2,12.9,25.9,1,,,5.6,,,
2014-05-28,22,11.8,27.8,0,,247,8.4,,1007.7,
2014-05-29,20.6,11.1,26.5,0,,277,5.9,,,
2014-05-30,17.7,14.3,21.1,2.8,,13,8.6,,1004.6,
2014-05-31,16.7,14.4,20.2,29.4,,276,5.2,,1005.8,
2014-06-01,16.8,12.7,21.2,3.2,,221,5.9,,1008.7,
2014-06-02,17.2,11.9,22.4,0.4,,,5.3,,1011.9,
2014-06-03,17.8,9.3,23.7,13.6,,11,4.1,,1014.3,
2014-06-04,18.4,12.3,23.9,0,,67,6.3,,1011.4,
2014-06-05,17.9,14.6,21.2,6.4,,324,5.3,,1011.7,
2014-06-06,22.6,16.1,28,0.8,,296,6.2,,,
2014-06-07,23.1,15.6,29.6,0.2,,346,5.9,,1012.6,
2014-06-08,22.9,15,30.4,0,,344,7.1,,,
2014-06-09,23.7,16.4,29.8,0,,10,8,,,
2014-06-10,24.6,14.8,30.8,0,,313,6,,1017.2,
2014-06-11,23.4,15.2,28.1,10.2,,49,5.9,,1015.2,
2014-06-12,24.6,17.4,29,0.6,,,,,,
2014-06-13,22.8,15.9,28.4,1,,30,6,,1011.1,
2014-06-14,21.8,13.7,26.8,0,,320,5.7,,1008.4,
2014-06-15,17.8,16.2,21.7,1.4,,47,7.1,,1013.8,
2014-06-16,16.1,14.1,17.7,15,,45,8.6,,1015.9,
2014-06-17,18.6,15,22.3,0.8,,354,3.5,,1014.1,
2014-06-18,18.5,15.3,21,0.2,,58,8.1,,1014.8,
2014-06-19,15.6,13.8,18.3,27.2,,40,10.4,,1012.5,
2014-06-20,17.7,13.6,24.7,21.8,,,7.5,,1006.8,
2014-06-21,16.4,11.2,20.7,1,,,5.3,,1010.8,
2014-06-22,19.7,8.6,25.7,0,,257,7.4,,1016.5,
2014-06-23,22.3,9.6,28.3,0,,262,5.6,,1019.3,
2014-06-24,22.2,13.7,28.7,1.4,,256,6.9,,1014,
2014-06-25,22.4,13.6,27.3,0,,95,7.2,,1010.2,
2014-06-26,21.4,16.8,26.6,15.8,,255,16.2,,1008.4,
2014-06-27,17,13.1,22.2,13.4,,24,5.9,,1016.4,
2014-06-28,20.2,11.1,26.6,0,,66,4.5,,1020.5,
2014-06-29,22,13.2,27.2,0,,96,6.2,,1018.7,
2014-06-30,21.5,12.3,27.3,0,,96,8.6,,1013.6,
2014-07-01,21.4,15.4,26.3,0.4,,258,11.6,,1013.2,
2014-07-02,21.5,12.2,27.7,0,,81,5.3,,1021.6,
2014-07-03,21.2,12.4,29.3,3.6,,2,5.3,,1018.7,
2014-07-04,20.2,15.5,25.4,5.2,,6,5.1,,1019.5,
2014-07-05,22.1,12.1,28.1,0,,340,3.5,,1017.4,
2014-07-06,24.1,14.2,30.1,0,,64,5.4,,1014.3,
2014-07-07,24.8,13.9,31.7,0,,,4.4,,1015.7,
2014-07-08,25.3,15,31.1,0,,62,7.7,,1013.7,
2014-07-09,24.9,19.4,31.3,0,,95,8.1,,1007.1,
2014-07-10,22.9,18.2,29.6,4.4,,58,7.2,,1005.4,
2014-07-11,21,17.2,25.4,8.4,,285,8.9,,1002.7,
2014-07-12,20.2,15.4,24.8,0,,,,,,
2014-07-13,23.1,13.3,29.7,0,,,4.2,,,
2014-07-14,23.6,14.8,29.1,0,,37,6,,1012.9,
2014-07-15,23.1,14.6,29.9,1.4,,,8.4,,1012.3,
2014-07-16,24.7,16.6,29.4,0,,34,8.9,,1012.8,
2014-07-17,22.1,17.2,27.3,2.2,,329,6,,1012.8,
2014-07-18,22.5,17.9,27.4,2.2,,296,4.8,,1011.9,
2014-07-19,22.7,16.9,27.6,1.6,,,4.7,,1013.5,
2014-07-20,24.9,18.8,30.2,1,,6,6,,1013.9,
2014-07-21,26,14.1,32,0,,288,4.4,,1011.3,
2014-07-22,24.7,17.2,32.2,4.6,,24,6.2,,1008.1,
2014-07-23,22.7,18.7,27.8,3,,46,5.9,,1007.6,
2014-07-24,22.4,18.3,28.2,2.2,,15,5.1,,1009,
2014-07-25,23.8,16.1,29.6,0.2,,352,4.2,,1011.9,
2014-07-26,25.9,18.6,31.3,0,,14,5.9,,1013.1,
2014-07-27,24.8,16.5,32.7,1.6,,58,7.8,,1014.1,
2014-07-28,25.9,19.7,32,0,,69,8.7,,1013.4,
2014-07-29,23.2,20.6,27.7,0.8,,,7.1,,1011.9,
2014-07-30,25.1,16.4,32,0,,,5,,1011.6,
2014-07-31,25.3,17.9,31.6,0,,62,9.8,,1009.2,
2014-08-01,25.2,16.1,31.2,0.4,,45,8.3,,1008.3,
2014-08-02,25.9,17.6,32.4,0,,17,7.1,,1009.3,
2014-08-03,27.3,17.9,35.1,0,,3,6.6,,1010.4,
2014-08-04,26.9,14,34.8,0,,356,5.7,,1010.1,
2014-08-05,26.4,16.9,32.2,0,,25,7.2,,1010.1,
2014-08-06,24.3,16.4,32,9.8,,50,7.8,,1009.4,
2014-08-07,24.9,15.6,32,0,,13,5.3,,1010.2,
2014-08-08,25,15.9,32.9,0,,296,5.7,,1011.8,
2014-08-09,25.9,17.2,32,0.2,,270,6.8,,1013.7,
2014-08-10,25.9,15.8,32.4,0,,,4.3,,,
2014-08-11,26.7,16.2,33.3,0,,,3.9,,1013.6,
2014-08-12,27.5,17.3,33.7,0,,,5.4,,1012.4,
2014-08-13,28.5,19.2,35.3,0,,,4.8,,1012.8,
2014-08-14,28.8,18.3,35.5,0,,90,7.1,,1011.1,
2014-08-15,26.9,18.4,33.3,0,,54,6.6,,,
2014-08-16,25.9,17.4,31.4,0,,28,6.6,,1009.7,
2014-08-17,20.8,17.8,25.3,0.2,,36,8.3,,1011.6,
2014-08-18,20.7,11.8,27.7,0,,307,5,,1014.7,
2014-08-19,22.7,10.5,29.7,0,,,3.7,,1016.1,
2014-08-20,23.7,11.5,31.1,0,,,4.2,,,
2014-08-21,24.8,16.2,32.3,0,,16,5.6,,1013.6,
2014-08-22,22.8,14.9,28,0,,36,9,,,
2014-08-23,22.1,18.2,27.5,4.6,,56,10.4,,1017,
2014-08-24,23.2,17.3,28.3,22.8,,207,9.8,,1010.7,
2014-08-25,20.6,13.1,25.7,0,,59,6.3,,1016.8,
2014-08-26,22.4,13.3,29.2,0,,74,4.2,,1015.2,
2014-08-27,24.6,14,31.8,0,,273,6,,1009.2,
2014-08-28,21.5,17.3,27.6,3.8,,321,6.8,,1013,
2014-08-29,19.8,11.4,26.2,0,,35,4.8,,1020.8,
2014-08-30,20.5,9.8,27.4,0,,47,4.6,,1020.2,
2014-08-31,20.7,12.1,27.5,0,,66,5,,1016.5,
2014-09-01,21.2,12.1,28,0,,55,7.2,,1011.7,
2014-09-02,22.8,12,29.1,0,,46,7.8,,1009.4,
2014-09-03,22.5,18.5,28.3,1.4,,55,13.2,,1010.7,
2014-09-04,21.9,17.6,24.1,5,,45,11.3,,,
2014-09-05,23.2,18.3,28.1,0,,55,14.9,,1013.2,
2014-09-06,22.2,18.3,26.9,0,,46,11.3,,1012.2,
2014-09-07,20.7,14.9,28.9,0.4,,328,4.8,,1012.5,
2014-09-08,21.8,12.3,29.7,0,,,4.5,,1014.5,
2014-09-09,21.9,11.3,30.2,0,,304,4.4,,1014.9,
2014-09-10,21.7,10.9,28.9,0,,262,5.3,,1013.8,
2014-09-11,22.7,13.4,30.7,0,,68,6.6,,,
2014-09-12,21.1,11.4,28.3,0,,65,6.9,,1016.6,
2014-09-13,21.4,15.5,28.2,0,,73,8.6,,,
2014-09-14,21.2,12.8,28.7,0,,64,8.9,,1016.7,
2014-09-15,20.3,14.8,27.7,0,,64,9.8,,1016.4,
2014-09-16,18.6,12.1,24.1,0,,47,12.5,,1017.5,
2014-09-17,17.6,8.7,24,0,,32,8,,1019.4,
2014-09-18,18.1,11.7,24.5,0,,25,8,,1021,
2014-09-19,16.6,4.9,24.2,0,,,3.5,,,
2014-09-20,18.3,5.1,25.9,0,,,3.2,,,
2014-09-21,20.4,14.4,25.6,0.4,,244,5.6,,1013.2,
2014-09-22,20.7,12.3,27.9,0,,,,,,
2014-09-23,12.8,10.6,19.6,29.4,,230,8.3,,1006.9,
2014-09-24,13.8,7.5,20.7,0,,276,8.3,,1016.4,
2014-09-25,13.2,4,20.4,0,,,5.5,,,
2014-09-26,11.9,6.4,14,2.4,,,4.5,,1016,
2014-09-27,13.2,9.5,18.7,2.4,,,6.6,,1019.3,
2014-09-28,13.9,4.1,21.4,0,,,4.2,,1025.1,
2014-09-29,15.1,4.5,21.9,0,,282,5,,1030,
2014-09-30,16.8,5.6,25.2,0,,,6.5,,,
2014-10-01,17.6,5.3,25.3,0,,,4.4,,1023.9,
2014-10-02,15.6,12.5,18.7,0,,59,8.6,,,
2014-10-03,13.9,10.9,18.4,0,,58,8.6,,1028.1,
2014-10-04,12.2,5.8,18.2,0,,40,6.6,,1025.3,
2014-10-05,11.3,0.7,18.9,0,,33,5,,1023.7,
2014-10-06,13.1,3.8,19.9,0,,62,8.9,,1024.4,
2014-10-07,12.3,10.7,16.1,8.4,,58,11.6,,1024.4,
2014-10-08,12.6,10.8,14,7.6,,46,9.5,,1026.2,
2014-10-09,14.9,9.1,19.5,0,,82,4.1,,1024.7,
2014-10-10,14.9,9.2,20.2,0,,37,3.6,,1023.8,
2014-10-11,13.3,4.9,20.6,0,,40,3.7,,1021.7,
2014-10-12,12.4,4.2,19.8,0,,,3.8,,1019.4,
2014-10-13,14.2,5.4,21.8,0,,,3.5,,1017.9,
2014-10-14,15.7,5.3,22.5,0,,322,2.5,,1015.5,
2014-10-15,18.3,9.5,24.1,0.2,,256,4.7,,1012.4,
2014-10-16,17.8,13.4,21.9,0,,251,6.9,,1009.5,
2014-10-17,17.3,11.6,23.6,5.2,,254,7.1,,1011.2,
2014-10-18,15,11.8,20.2,0.2,,10,6.9,,1017,
2014-10-19,11.4,6,15.7,0,,170,4.2,,1029.3,
2014-10-20,13.8,2.6,21,0,,247,8.3,,1020.1,
2014-10-21,16.5,7.7,23.9,0,,244,4.7,,1011.2,
2014-10-22,12.8,8.3,17.8,0,,55,5.7,,1004.8,
2014-10-23,11.2,8.6,15,17.5,,113,7.1,,1002.9,
2014-10-24,6.4,4.1,8.8,14.2,,66,14.4,,1016,
2014-10-25,1.7,0.1,4.1,12.1,99,45,23,,1025,
2014-10-26,2.5,0.2,4.1,7.8,30,41,13.4,,1030.3,
2014-10-27,5,1.1,9.6,0,10,44,8.3,,1032.1,
2014-10-28,4.2,3,6.9,0,,60,8.6,,1030.3,
2014-10-29,6.3,2.3,9.5,0.1,,,4.2,,1026.1,
2014-10-30,7.7,5.8,9.1,2.9,,260,4.2,,1023.3,
2014-10-31,8.3,4.2,11.4,0,,245,6,,1024.2,
2014-11-01,6.7,2.2,9,0,,,3.8,,1026,
2014-11-02,5,-0.8,11.3,0,,43,4.6,,1026.7,
2014-11-03,4.8,-2.9,12.6,0,,,2.9,,1026.2,
2014-11-04,3.8,-2.8,10.6,0,,273,3.6,,1022.2,
2014-11-05,3.6,-2.3,9.8,0,,,4.2,,1021.2,
2014-11-06,5.7,2.3,10.3,0,,233,7.5,,1021.9,
2014-11-07,10.6,4,19.6,0,,234,4.7,,1020.2,
2014-11-08,9.9,5.7,12,0,,47,6.8,,1017.7,
2014-11-09,11.1,9.4,12.7,0.2,,43,7.2,,1018.5,
2014-11-10,11.3,9.6,14.5,0,,234,6.6,,1022.3,
2014-11-11,8.9,8.1,10.6,0,,241,4.8,,1023.8,
2014-11-12,11.6,7.8,14.2,0,,74,6.8,,1019.2,
2014-11-13,11.3,10.3,12.3,3.6,,70,11.1,,1015.8,
2014-11-14,7.7,6.1,11.3,0.8,,55,13.7,,1019.3,
2014-11-15,6.2,4.9,6.9,0,,50,8.4,,1022.1,
2014-11-16,6.4,5.1,7.1,0.2,,54,6.9,,1020.6,
2014-11-17,7.7,6.5,8.4,7.4,,50,8.4,,1017,
2014-11-18,6.7,5.9,7.5,0.4,,57,8.6,,1019.3,
2014-11-19,7.4,5.7,8.4,0.8,,49,7.5,,1016.8,
2014-11-20,7.4,6.3,8.2,17,,165,6.3,,1014.9,
2014-11-21,5.5,3.9,6.9,7.8,,142,5.3,,1020.2,
2014-11-22,4.2,2.3,4.8,0.8,,178,4.2,,1026.4,
2014-11-23,4.1,2.5,4.7,0,,,4.1,,1030.3,
2014-11-24,2.3,1.7,4.3,0,,65,10.1,,1031,
2014-11-25,0.1,-1.7,1.7,0,,51,8,,1031.2,
2014-11-26,-1.8,-2.2,-0.3,0,,88,6.5,,1028.7,
2014-11-27,-0.8,-1.9,0.3,0,,98,6,,1026.8,
2014-11-28,-1.1,-2,-0.2,0.3,,59,4.7,,1026.3,
2014-11-29,0.3,-1.9,2,0,,67,9,,1026.7,
2014-11-30,-1.2,-1.9,0.1,1.5,,68,8.4,,1025.5,
2014-12-01,-2.1,-2.8,-1.1,11.6,89,62,12.5,,1027.1,
2014-12-02,-0.7,-2.8,0.4,14.2,109,52,17.9,,1022.1,
2014-12-03,0.5,0,1.1,9.3,61,46,18.9,,1026.4,
2014-12-04,0,-0.3,0.4,7.2,61,51,10.1,,1026.3,
2014-12-05,0.1,-0.6,0.4,0.8,41,60,7.5,,1027,
2014-12-06,1.1,0.2,1.6,1.2,20,53,11.1,,1023.3,
2014-12-07,0.6,0,1.6,11.2,10,55,12.9,,1019.4,
2014-12-08,0.6,-0.4,1.3,0.4,,53,6,,1017.5,
2014-12-09,3.4,0.9,4.3,19.3,,59,16.7,,1014.5,
2014-12-10,2.8,0.5,4.3,17.5,,255,9.1,,,
2014-12-11,2.6,-0.1,3.6,0,,239,10.9,,,
2014-12-12,2.6,-0.2,8.7,0,,255,8.3,,1021.1,
2014-12-13,2.6,-2.8,11.6,0,,235,5.9,,1025.2,
2014-12-14,-0.3,-2.2,1.4,0,,236,7.8,,1025.4,
2014-12-15,0.3,-2.4,6.5,0,,245,6.1,,1025.4,
2014-12-16,1.2,-1.6,6.4,0,,,3.5,,1021.4,
2014-12-17,2.4,-1,5.6,0,,,6.7,,1014.2,
2014-12-18,2.9,1,4.2,0,,,4.9,,1016.8,
2014-12-19,2.4,0.1,3.3,0,,243,8.7,,1021.1,
2014-12-20,5.3,0.2,11.4,0,,246,7.4,,1017.1,
2014-12-21,3.9,-0.5,9.2,0.6,,283,8.5,,1018.8,
2014-12-22,2.9,-3.8,5.3,0,,240,10.2,,1023.8,
2014-12-23,7.9,-0.7,13.2,0,,,9.5,,1016.8,
2014-12-24,9.7,3.1,16.6,0,,254,10.8,,1018.5,
2014-12-25,6.2,0.3,12.1,0,,,7.7,,1017.2,
2014-12-26,2.3,-1.9,5.1,3.4,,48,10.4,,1017.5,
2014-12-27,1.1,0.1,2.4,19,71,6,9.8,,1012.2,
2014-12-28,-1.7,-5.1,0.4,0.6,79,67,8.7,,1011.7,
2014-12-29,-1.3,-2.4,0.4,21.3,279,47,10.8,,1008.3,
2014-12-30,-7.2,-12.1,-2.3,2,310,103,7.3,,1025.8,
2014-12-31,-11.8,-19.4,-7,0,279,,4.8,,,
2015-01-01,-12.6,-19.7,-5.8,0,231,247,7.8,,1034,
2015-01-02,-4.8,-11.5,-2,0.3,201,237,12.9,,1028.2,
2015-01-03,-0.6,-4.9,3.7,0,150,242,6.5,,1022.2,
2015-01-04,-0.6,-2.3,0.8,1.5,170,261,7.4,,1012.3,
2015-01-05,-2.1,-9.8,3.5,0,160,,6.9,,1015.8,
2015-01-06,-3,-6.9,1.6,0,150,357,7.8,,1018.5,
2015-01-07,-8.9,-11.2,-4.7,0.4,150,354,7.8,,1033.3,
2015-01-08,-12.4,-20.4,-5.5,0,150,,3.3,,1040,
2015-01-09,-5.9,-18.5,-2.6,0,150,238,10.5,,1027.8,
2015-01-10,4.2,-3.2,7.4,0,109,241,10.1,,1010.5,
2015-01-11,5.6,-1.8,11.6,0,41,,7.2,,1008,
2015-01-12,0.8,-2.9,5.7,15.5,89,,6.5,,1019.2,
2015-01-13,-0.1,-8,5.2,0,89,238,8.1,,1027.6,
2015-01-14,0.2,-8,7.5,0,71,,4.2,,1020.6,
2015-01-15,-1.5,-7,2.2,0,61,,4.3,,1017.7,
2015-01-16,-1.9,-8.4,6,0,61,,4.2,,1025.3,
2015-01-17,-1.9,-3.3,-0.4,0,61,,3.7,,1024.7,
2015-01-18,0,-5.1,3.6,0,51,231,6.6,,1022,
2015-01-19,3.3,-0.6,10.6,0,30,,3.8,,1015.9,
2015-01-20,0.1,-2.4,3,0,20,,4.8,,1016.6,
2015-01-21,1.3,-0.1,2.5,0,10,55,6.9,,1018.3,
2015-01-22,2.2,1.2,3.3,0.1,10,51,6.6,,1020.5,
2015-01-23,4.1,2.2,5.3,0.3,10,58,15.3,,1015.1,
2015-01-24,3.4,1.7,5.4,2.3,,57,23.1,,1010.4,
2015-01-25,1.8,0.7,2.8,5.4,,64,11.3,,1014.1,
2015-01-26,2.8,1.6,3.1,1.4,,,,,1021.6,
2015-01-27,3,2.1,4.4,0.3,,64,5.8,,1018.3,
2015-01-28,2.3,0.4,3.6,6.8,,298,5.4,,1014.4,
2015-01-29,2.6,-0.7,4.5,0.2,,,5,,1009.6,
2015-01-30,2.5,-3.7,7.1,0,,,4.7,,996.4,
2015-01-31,9.7,3.2,12.6,6.2,,223,13.1,,989.3,
2015-02-01,4.6,1.4,6.5,8.4,,104,8.4,,993,
2015-02-02,3.6,-0.6,6.6,1.1,,,6,,998.4,
2015-02-03,3.9,1.6,8,2.6,,235,6.9,,1005.9,
2015-02-04,2.2,-5.9,6.2,0,,,6.2,,1012.8,
2015-02-05,3.8,-1.6,7.7,0,,354,9.5,,1016,
2015-02-06,0.8,0.2,4.8,3.7,,61,26.6,,1018.1,
2015-02-07,-1.4,-2.3,0.4,9.9,79,75,14.3,,1020.3,
2015-02-08,-1.3,-5.3,1.2,0,71,258,11.6,,1007.1,
2015-02-09,-0.4,-2.6,3.3,1,61,,6.2,,1011.9,
2015-02-10,-2.7,-9.4,2.1,0.2,51,,7.7,,1018.5,
2015-02-11,-2.7,-12,1.6,0,51,,7.1,,1025.7,
2015-02-12,0.3,-2.6,4.7,0,20,245,6,,1028.7,
2015-02-13,0.7,-8.5,7.8,0,10,,3.1,,1028.3,
2015-02-14,0.8,-7.8,7.7,0,10,,3.6,,1024.5,
2015-02-15,0.9,-1.6,2,0.1,,49,5,,1023.3,
2015-02-16,0.2,-0.3,1.7,0,,60,13.2,,1028.7,
2015-02-17,-3.4,-5.2,-0.1,0,,56,14.1,,1037.9,
2015-02-18,-2.5,-9.7,1.8,0,,,5.7,,1038.1,
2015-02-19,0.3,-7.2,4.9,0,,250,6.5,,1030.5,
2015-02-20,3.9,-0.2,8.1,0,,186,5.1,,1024,
2015-02-21,5.3,-0.8,11.4,0,,95,5,,1018.8,
2015-02-22,4.4,-1.7,11.7,0,,41,7.4,,1013.7,
2015-02-23,7.1,3.6,10.9,3.3,,40,8.3,,1011.5,
2015-02-24,7.8,6.6,8.9,0.7,,43,6.9,,1007.9,
2015-02-25,7.7,6.6,8.5,2.2,,56,12.9,,1010.1,
2015-02-26,8.6,6.3,13.1,4.7,,40,10.7,,1016.2,
2015-02-27,7,-0.7,12.4,0,,,7.2,,1016.2,
2015-02-28,9.2,4.4,14.2,0,,41,8.2,,1015.5,
2015-03-01,6.1,2.5,9.8,0,,51,5.7,,1019,
2015-03-02,8.5,1.3,14.4,1.8,,,7.6,,1013.5,
2015-03-03,7.7,4,14.6,5.3,,257,7,,1013.7,
2015-03-04,5.9,-3.2,12,0,,,7.4,,1025.5,
2015-03-05,4.8,-0.2,7.7,0,,59,17.1,,1024.2,
2015-03-06,2.6,0.6,5.7,26.7,10,49,18.9,,1025.7,
2015-03-07,4.1,2.7,6.2,0.1,,50,17.9,,1032.3,
2015-03-08,3.8,1,8.2,0,,52,14.1,,1034,
2015-03-09,4.2,-3.8,10.6,0,,,7.3,,,
2015-03-10,4.3,-1.1,9.4,0,,,6.6,,1026.9,
2015-03-11,4.7,-3,10.4,0,,,7.8,,,
2015-03-12,6.9,-2.2,12.4,0,,,5.1,,,
2015-03-13,6.9,0.8,12.9,0,,251,6.8,,1016,
2015-03-14,6.7,-1.4,11.8,2,,,5.7,,1022.1,
2015-03-15,8.3,6.7,11.2,3.5,,46,12.8,,1031.2,
2015-03-16,8.5,5,13.8,0,,57,12.5,,1036.8,
2015-03-17,5.9,-1.7,10.8,0,,59,13.5,,,
2015-03-18,2.7,-4.2,7.4,0,,,5.9,,1028.5,
2015-03-19,3.1,-0.8,7.7,0,,355,6.2,,1023.7,
2015-03-20,3.6,-3.9,7.3,1.1,,,5.9,,1022.8,
2015-03-21,8.7,2.5,14.3,0,,267,7.9,,,
2015-03-22,9.6,-3.3,17.8,0,,,6.2,,1016.7,
2015-03-23,4.6,3.7,10.7,0,,73,16.1,,1022.2,
2015-03-24,5.6,-4.3,13,0,,,4.1,,1022.7,
2015-03-25,8.8,-0.1,17.7,0,,74,7.8,,,
2015-03-26,11.7,3.7,20,0,,,5.9,,,
2015-03-27,9.1,7.9,14.3,12.6,,63,14.1,,1008.6,
2015-03-28,8.9,7.7,9.8,17.8,,56,12.5,,1005.9,
2015-03-29,9.9,8.5,11.9,12.9,,,,,,
2015-03-30,11.1,5.6,15.2,0.1,,241,10.7,,,
2015-03-31,11.7,8.7,16.8,1.6,,242,11.6,,1005.8,
2015-04-01,11.2,5.9,15.4,0.6,,265,13.1,,1005,
2015-04-02,8.9,3.6,13.5,0,,270,13.1,,,
2015-04-03,8.1,4.5,12.2,0,,262,17.1,,1008.2,
2015-04-04,7.4,-1.9,13.2,0,,260,9.5,,,
2015-04-05,8.5,-1.6,15.5,0,,57,6.8,,1013.5,
2015-04-06,4.6,2.5,12.7,23.4,,62,15,,1012.5,
