date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-21,-0.1,-0.7,0.5,,,82,8.3,,,
2018-01-22,0.1,-1.9,1,,,35,11.9,,1011.8,
2018-01-23,-0.1,-1.5,1.6,,,266,4.6,,1024.9,
2018-01-24,-2.5,-5.5,1.1,,,4,6.4,,1037.4,
2018-01-25,-3.6,-7,1.1,,,235,7,,1034.2,
2018-01-26,-4,-9,2,,,,4.8,,1031.8,
2018-01-27,-3.6,-8.4,2.5,,,76,3.9,,1034.5,
2018-01-28,-2.4,-7.4,3.7,,,230,5.9,,1034.5,
2018-01-29,2,-2.4,7.6,,,231,5.9,,1028.2,
2018-01-30,5.3,0.7,12.2,,,255,9,,1021.3,
2018-01-31,2.7,-2.5,10.1,,,97,4,,1025.1,
2018-02-01,3.4,-2.9,11.1,,,265,6.2,,1017.4,
2018-02-02,6.3,0.2,15.5,,,232,4.7,,1014.1,
2018-02-03,8.8,2,16,,,189,6.8,,1007.2,
2018-02-04,7.9,4.7,10,,,248,10.8,,1009.4,
2018-02-05,3,-1.4,6.1,,,131,7.3,,1023.8,
2018-02-06,-1.3,-4.5,1.5,,,75,5,,1025.2,
2018-02-07,3.8,0,8.1,,,74,11.6,,1023.3,
2018-02-08,6.5,5,9.2,,,289,11.3,,1012.8,
2018-02-09,5.2,2.1,9.7,,,252,12.9,,1013.9,
2018-02-10,2.4,-0.4,4.2,,,68,11.3,,1016.4,
2018-02-11,1.4,0,3.2,,,68,13.5,,1011.7,
2018-02-12,2.1,-0.4,4,,,174,5.8,,1014,
2018-02-13,2.9,-0.5,7,,,120,7.1,,1016.9,
2018-02-14,3.6,2.5,5.7,,,64,12,,1011.3,
2018-02-15,2.4,1.2,3.7,,,144,6.5,,1020.9,
2018-02-16,4,1.5,7.2,,,223,6.1,,1027.9,
2018-02-17,3.7,-1.5,8.2,,,83,5.5,,1027.6,
2018-02-18,2.6,-0.4,5.2,,,43,6.8,,1023.1,
2018-02-19,1.2,0,2.6,,,58,17.5,,1025.6,
2018-02-20,-0.5,-1.5,0.5,,,57,13.8,,1023.5,
2018-02-21,1,0,2.2,,,57,13.2,,1019.9,
2018-02-22,-0.2,-0.7,0.5,,,51,13.2,,1019.9,
2018-02-23,-0.3,-1.2,1,,,66,10.4,,1021.4,
2018-02-24,-0.7,-3,0.5,,,54,10.1,,1016.3,
2018-02-25,-4.3,-6.7,-3,,,67,18.3,,1021.1,
2018-02-26,-8.6,-9.4,-7.2,,,55,23.5,,1020.9,
2018-02-27,-8.3,-9.6,-6.4,,,59,19.1,,1015.2,
2018-02-28,-8.6,-10,-6.5,,,49,14.6,,1018.3,
2018-03-01,-10.7,-18.9,-4.5,,,182,5.7,,1022.5,
2018-03-02,-4.2,-8.7,0,,,41,5.2,,1010.8,
2018-03-03,0.5,-2.5,5.2,,,255,11.1,,1000.6,
2018-03-04,-2.8,-5,-1.7,,,86,12,,1009.4,
2018-03-05,-0.8,-2.2,1.2,,,81,9.3,,1014.7,
2018-03-06,1.6,0.6,2.7,,,53,9,,1006.8,
2018-03-07,4.2,0.6,9.5,,,250,10.4,,1002.7,
2018-03-08,7.3,0.7,13.6,,,35,8.6,,1007.7,
2018-03-09,7.5,5.1,10.6,,,250,9.9,,1015.6,
2018-03-10,8.9,2.2,16.5,,,227,6.9,,1015.9,
2018-03-11,10.4,5,18,,,133,4.9,,1015,
2018-03-12,9.5,4.7,14.7,,,40,8.3,,1010.7,
2018-03-13,8.8,7,11.2,,,314,9.7,,1002.5,
2018-03-14,11.1,8.2,17,,,263,8.1,,1005.7,
2018-03-15,9.5,5.6,15.7,,,57,6.8,,1011,
2018-03-16,10.4,2.5,17.2,,,80,5.9,,1009.9,
2018-03-17,12.7,7,16.6,,,257,11.7,,1004.4,
2018-03-18,-0.6,-4.7,6.2,,,65,24.6,,1007.1,
2018-03-19,-4.6,-5.5,-3.9,,,75,18.1,,1014.1,
2018-03-20,-2.1,-4.5,1,,,308,11,,1010.2,
2018-03-21,-2.8,-6.2,-0.7,,,61,9.6,,1018.9,
2018-03-22,-2,-3.5,-0.7,,,74,9.3,,1023.4,
2018-03-23,-2,-3.5,-0.7,,,52,15.8,,1007.3,
2018-03-24,-0.3,-3.5,3.2,,,22,5.3,,1010.1,
2018-03-25,,,,,,,,,,
2018-03-26,2.1,1.5,3,,,50,9.4,,1015.3,
2018-03-27,4,2,6.7,,,232,6.6,,1013.4,
2018-03-28,5.7,0.7,10.1,,,146,5.6,,1013.9,
2018-03-29,6.4,0.2,13.7,,,348,5.7,,1014.5,
2018-03-30,11.3,3.6,18.7,,,177,5.3,,1016.5,
2018-03-31,13.2,5.7,23.1,,,109,5.5,,1012.4,
2018-04-01,12.3,8.5,17.6,,,233,15.3,,1001.2,
2018-04-02,11.1,7.5,16,,,284,15.7,,1009.8,
2018-04-03,9.9,1,17.5,,,199,6.5,,1022.2,
2018-04-04,14.4,4.7,24,,,234,4.6,,1019.2,
2018-04-05,16.1,7.2,24,,,308,4.6,,1013.4,
2018-04-06,13.9,10.5,17.5,,,35,6.8,,1014.4,
2018-04-07,14.9,9.6,19.3,,,61,13.1,,1022.7,
2018-04-08,15.2,9.7,20.7,,,53,11.3,,1024.7,
2018-04-09,14.3,7.7,21.2,,,47,8.2,,1020.1,
2018-04-10,15.1,6.5,24.2,,,81,5.3,,1014.1,
2018-04-11,17.4,10.7,24.7,,,59,9.3,,1011.1,
2018-04-12,15.9,8.2,24,,,62,10.8,,1013.4,
2018-04-13,16.6,9.5,24.2,,,64,12.5,,1016.4,
2018-04-14,16.7,10.2,23.7,,,70,8.3,,1021.9,
2018-04-15,15.3,7.5,24.1,,,89,12.8,,1024.3,
2018-04-16,13.6,9,18.2,,,77,12.1,,1021.4,
2018-04-17,11.5,8,15.2,,,39,7.3,,1020.6,
2018-04-18,15.7,11.6,20.6,,,71,8.2,,1025.5,
2018-04-19,17.4,9.7,23.7,,,256,7.6,,1023.5,
2018-04-20,15.6,11.6,18.7,,,55,11.5,,1020.8,
2018-04-21,16.4,9.1,22.1,,,295,10.1,,1021.9,
2018-04-22,19.3,11.7,27.1,,,235,7.1,,1015.3,
2018-04-23,19.1,10.2,27,,,177,5.1,,1014.7,
2018-04-24,19.8,11.2,29,,,268,5.1,,1014.6,
2018-04-25,18.9,11.6,26,,,71,4.7,,1016.1,
2018-04-26,20.8,12.2,29.2,,,233,4.2,,1012.9,
2018-04-27,18.1,14.5,22.7,,,78,10.7,,1015.5,
2018-04-28,18.1,10.5,25.1,,,91,9.2,,1021.2,
2018-04-29,17.3,9.2,25,,,87,10.7,,1020.2,
2018-04-30,16,7.5,25,,,81,9.3,,1016.9,
2018-05-01,18.8,10.1,28,,,79,6.6,,1015.1,
2018-05-02,17.5,9.7,27,,,79,9.3,,1015.5,
2018-05-03,17.4,11.2,25.5,,,81,10.2,,1013,
2018-05-04,20.3,11.2,28.5,,,70,8.8,,1013.8,
2018-05-05,21.7,14,29.7,,,31,9.4,,1013.2,
2018-05-06,22.7,15.6,29.2,,,35,11.5,,1012.3,
2018-05-07,20.7,15.5,26.2,,,353,7.6,,1012.6,
2018-05-08,18.8,12.7,25.5,,,341,7.6,,1008.3,
2018-05-09,18.2,16.1,22.7,,,350,8.3,,1007,
2018-05-10,17.1,13.7,20.2,,,36,10.1,,1010.4,
2018-05-11,18.8,13.5,25.1,,,24,9.5,,1014.4,
2018-05-12,15.6,9.5,22,,,92,3.9,,1017.3,
2018-05-13,16.3,9,25.2,,,304,7.7,,1013.1,
2018-05-14,15.9,9.7,21.2,,,57,8.1,,1014,
2018-05-15,19.1,12.7,28,,,75,8.9,,1014.8,
2018-05-16,19.4,14.2,25,,,311,9.8,,1013.3,
2018-05-17,16.6,13.5,20.6,,,40,6.5,,1015.8,
2018-05-18,19.6,12.5,26.6,,,253,8.6,,1014.9,
2018-05-19,17.9,15.1,19.5,,,316,5.9,,1014.9,
2018-05-20,17.6,11.2,23,,,24,5.6,,1018.2,
2018-05-21,19.1,14,24.7,,,70,12.5,,1020.5,
2018-05-22,18.5,10.5,25,,,84,8.7,,1020.9,
2018-05-23,20.2,12.2,27,,,84,6.6,,1020.8,
2018-05-24,21.8,13.5,28.6,,,54,6.5,,1016.8,
2018-05-25,21.9,15.5,29.5,,,26,8.1,,1015.5,
2018-05-26,22.9,17,28.2,,,22,11.6,,1019.2,
2018-05-27,20.8,17.1,25.5,,,44,9.6,,1022.1,
2018-05-28,20.1,13,27,,,32,7.7,,1022.1,
2018-05-29,21.3,13,27.7,,,38,11.6,,1021.2,
2018-05-30,21.5,15.5,27.5,,,43,7.7,,1019.4,
2018-05-31,22,13,30.6,,,314,3.8,,1016.7,
2018-06-01,23.9,14.7,32,,,36,8.4,,1016.4,
2018-06-02,21.6,14.2,28,,,96,6.9,,1019,
2018-06-03,22.5,14.1,30.2,,,250,6.3,,1013.6,
2018-06-04,20.6,17.6,25.2,,,357,6,,1010.5,
2018-06-05,22.1,16.5,29.1,,,274,3.8,,1008.1,
2018-06-06,23.2,16.1,30.6,,,35,7.7,,1012.9,
2018-06-07,22.3,18,28.6,,,71,9.8,,1019.4,
2018-06-08,23.1,17,30.2,,,103,7.7,,1018.9,
2018-06-09,24,17,30.1,,,79,11.1,,1011.9,
2018-06-10,23.3,17.5,29.5,,,91,8,,1011.3,
2018-06-11,24.3,16.1,30.7,,,146,4.9,,1011.6,
2018-06-12,26.3,19.6,33,,,301,5.3,,1008.4,
2018-06-13,27.1,20,33.5,,,84,7.8,,1004.9,
2018-06-14,22.1,18,29,,,285,6.2,,1005.5,
2018-06-15,23.4,17.5,30.2,,,70,8.6,,1007.2,
2018-06-16,23.2,16.5,28.2,,,51,10.8,,1009.6,
2018-06-17,22.8,19.7,29,,,306,6.2,,1010.7,
2018-06-18,22.6,18.5,29.5,,,24,6.5,,1012,
2018-06-19,25.3,18.5,32.5,,,13,8.1,,1015.6,
2018-06-20,26.6,19.7,33,,,34,9,,1018.7,
2018-06-21,23.8,21.5,27.7,,,321,5.3,,1017.4,
2018-06-22,24,18,33.2,,,240,6.6,,1011.1,
2018-06-23,17.8,15.5,20.5,,,124,6.8,,1014.1,
2018-06-24,18.2,12.6,23,,,67,4.1,,1018,
2018-06-25,19.3,11.5,26.5,,,63,4.4,,1018.1,
2018-06-26,18.5,13.2,24,,,39,8.4,,1017.4,
2018-06-27,18.2,15.2,21,,,49,12.9,,1011,
2018-06-28,19.8,16.2,24.7,,,42,8,,1006.2,
2018-06-29,19,16.1,25.6,,,274,4.8,,1003.4,
2018-06-30,20.1,17,25.5,,,295,6,,1002.1,
2018-07-01,19.3,15.5,24.7,,,133,7.5,,1012.2,
2018-07-02,19.6,13.2,25.8,,,317,5.3,,1016.5,
2018-07-03,21.3,13.5,28.5,,,32,5.4,,1016.5,
2018-07-04,23.8,17.6,30.1,,,20,6.3,,1014.8,
2018-07-05,20.9,16.5,24.9,,,355,6.9,,1013.9,
2018-07-06,23.3,16.7,30,,,282,4.7,,1012.2,
2018-07-07,21.3,17.5,29.7,,,29,6.2,,1011.7,
2018-07-08,20.9,18.2,24.7,,,38,5.4,,1012.5,
2018-07-09,19.4,18,24,,,,7.4,,1012.9,
2018-07-10,20.1,18,24.5,,,14,4.5,,1013.2,
2018-07-11,22.3,16.7,27.7,,,297,3.5,,1014,
2018-07-12,24.3,17.2,30.7,,,294,4.4,,1014.2,
2018-07-13,24.6,19.1,30,,,322,5.1,,1013.7,
2018-07-14,23.9,19.2,30,,,295,6.3,,1013.2,
2018-07-15,22.9,17.5,29.5,,,301,5.6,,1011.6,
2018-07-16,23.4,16.7,29.5,,,290,6,,1010.2,
2018-07-17,24.1,17.5,30.5,,,283,6.3,,1006.9,
2018-07-18,23.4,19.7,29.1,,,266,6.2,,1004.7,
2018-07-19,21.5,17.7,28.1,,,265,5.3,,1005.5,
2018-07-20,24.2,19.2,30.2,,,288,5.6,,1009.1,
2018-07-21,23.5,19.6,29.2,,,291,5.4,36,1011.7,
2018-07-22,23.1,18.2,30.6,,,22,4.8,36,1010.7,
2018-07-23,21.8,18.7,25.7,,,307,5.9,22,1007,
2018-07-24,23.2,18.7,28,,,349,6.2,32,1004.8,
2018-07-25,23.2,20,28.1,,,339,5,32,1006.2,
2018-07-26,23.5,19.1,28.5,,,284,5.4,29,1009.2,
2018-07-27,22.9,19.7,26.7,,,98,5.9,25,1011.2,
2018-07-28,24.2,19.6,30.6,,,304,4.7,18.5,1009.8,
2018-07-29,23.9,19.5,29.5,,,298,4.5,32,1009.7,
2018-07-30,24.2,20,30,,,349,5.9,25,1011.2,
2018-07-31,23.8,19.6,29.5,,,345,5.1,25,1013.3,
2018-08-01,24.4,20.5,30,,,32,8.6,32,1015.9,
2018-08-02,25.1,20.5,29.7,,,48,9.6,36,1018.3,
2018-08-03,24.7,19.2,30.7,,,16,10.4,32,1017.7,
2018-08-04,25,18.7,31.2,,,22,7.7,25.9,1017.3,
2018-08-05,25,17.2,31.7,,,320,4.2,16.7,1016.5,
2018-08-06,25.8,19,32.2,,,325,4.8,18,1015.7,
2018-08-07,24.1,19.2,30.5,,,20,7.4,43,1016.6,
2018-08-08,24.6,19,30,,,30,6.5,25,1018.8,
2018-08-09,24.4,18,30,,,38,8,25.9,1021.1,
2018-08-10,23.3,16.2,30,,,50,7.8,29,1023.7,
2018-08-11,22.5,15.6,29.2,,,33,5.4,22.2,1022.7,
2018-08-12,22.8,15,30.2,,,309,4.2,16.7,1019.2,
2018-08-13,23.1,16,30.6,,,127,4.8,22,1017.2,
2018-08-14,23.5,13.6,31.6,,,138,6,29,1015.2,
2018-08-15,23.6,15.6,31.5,,,38,5.5,18,1014.8,
2018-08-16,24.9,16.6,32.5,,,24,7.7,25.9,1014.8,
2018-08-17,25.3,18,33.1,,,8,7.4,25,1014.6,
2018-08-18,25.9,19.2,33.7,,,358,8,29,1016.2,
2018-08-19,24.3,18.2,32.2,,,5,6.8,36,1018.1,
2018-08-20,24,17.6,31.5,,,21,6.6,22,1016.9,
2018-08-21,24.5,16.7,32,,,353,3.9,16.7,1016.4,
2018-08-22,25.6,19,32,,,33,9.2,32,1018.2,
2018-08-23,24.9,20,31,,,60,7.3,25,1018.4,
2018-08-24,23.5,16.7,30,,,61,5.3,29,1015.2,
2018-08-25,24.2,17.5,31.2,,,91,5.6,18.5,1011.4,
2018-08-26,24.5,16.6,32.6,,,359,5.4,18.5,1008.8,
2018-08-27,24.8,17.7,30.7,,,56,10.5,36,1010.1,
2018-08-28,25.5,20,32.5,,,324,6.6,29,1014.5,
2018-08-29,23.4,17.2,30,,,349,4.7,29,1016.7,
2018-08-30,23.5,16.2,30.2,,,9,5.3,25,1017.6,
2018-08-31,24.1,17,31.6,,,16,4.9,18,1018.1,
2018-09-01,25.1,15.7,33,,,25,9.2,43,1018.6,
2018-09-02,26,19.1,33,,,33,9.3,36,1018.9,
2018-09-03,24.2,16.6,31.1,,,47,8.6,29.6,1015.6,
2018-09-04,22.4,17,30.1,,,352,5.3,22,1011.5,
2018-09-05,21.2,18,24.5,,,302,6.2,22,1010.7,
2018-09-06,20.8,17.2,25.6,,,317,5.1,29,1010.1,
2018-09-07,21.1,13.7,28.7,,,210,4,25,1010.3,
2018-09-08,21.5,16,28.5,,,58,5.9,36,1014.5,
2018-09-09,19.5,13.6,27.5,,,355,5.7,54,1017.3,
2018-09-10,20,14,26.2,,,298,7.2,25.9,1018.7,
2018-09-11,20.8,16,27.2,,,320,7.1,32,1019.5,
2018-09-12,20.7,15.7,26.2,,,1,6.5,32,1022.3,
2018-09-13,20,14,26.1,,,39,6,25,1019.7,
2018-09-14,20.9,13.7,28.7,,,28,4.2,22,1016.2,
2018-09-15,22,14.6,30.9,,,306,5.1,20.4,1016.3,
2018-09-16,20.6,16,26,,,130,9,29,1021.3,
2018-09-17,19.1,15,25,,,86,6.4,25,1025.9,
2018-09-18,18.6,13,26,,,98,6.9,18.5,1024.9,
2018-09-19,17.7,10.3,25.5,,,79,5.7,25,1024.7,
2018-09-20,17.9,10.2,26.2,,,64,5,18,1023,
2018-09-21,18.6,12,26.5,,,38,4.7,18.5,1020.9,
2018-09-22,19.9,11.5,29.2,,,306,4.9,18.5,1018,
2018-09-23,18.7,15,23.5,,,78,9.1,25,1020.1,
2018-09-24,18.7,11.1,29.2,,,3,10.3,36,1014.2,
2018-09-25,12.5,9.5,17.7,,,15,9,29,1027,
2018-09-26,9.8,3.7,16.1,,,23,6.6,29,1036.1,
2018-09-27,10.3,2.7,17.2,,,271,5.9,29,1032.7,
2018-09-28,16,11.5,22.2,,,254,5.3,18.5,1023.5,
2018-09-29,14.5,8.4,22,,,69,9.6,50,1018,
2018-09-30,13.6,11.2,18,,,52,13.8,43,1024.9,
2018-10-01,11.7,8.5,13.5,,,13,5.9,20.4,1018,
2018-10-02,16,11.7,21,,,254,8.9,25.9,1016,
2018-10-03,15.1,10,20.3,,,257,9.2,29,1018.9,
2018-10-04,12.8,7.5,20.2,,,273,4.8,22,1025.5,
2018-10-05,12.2,4.2,20.1,,,48,6.4,25,1032.1,
2018-10-06,12.5,5,20.5,,,65,7.1,25,1028.5,
2018-10-07,12.7,6,20.7,,,48,6,22,1021.3,
2018-10-08,13.2,5.5,21.4,,,26,5,22,1020,
2018-10-09,14.9,8.1,22.6,,,7,6.6,25,1024.6,
2018-10-10,14.2,9.2,19.7,,,49,7.1,25,1027.2,
2018-10-11,14.4,9.5,20.7,,,25,7.8,29,1027.7,
2018-10-12,15.3,8.4,22.5,,,25,9.2,36,1028.8,
2018-10-13,14.7,9.7,20.7,,,39,11.2,40,1030.1,
2018-10-14,13,5.7,21.2,,,31,10.2,36,1029.1,
2018-10-15,14.3,7.4,22.5,,,29,9.1,36,1027,
2018-10-16,14,6,22.6,,,8,6.2,25,1025.6,
2018-10-17,15.4,8.6,22.5,,,15,7.7,29,1023.2,
2018-10-18,14.7,9.8,20,,,66,6.8,25,1020.4,
2018-10-19,15.2,10,21.7,,,0,3.5,13,1018.7,
2018-10-20,15.6,12.5,19.7,,,275,5.8,22,1020.3,
2018-10-21,14,12.7,16.6,,,66,5.5,32,1021.3,
2018-10-22,12.3,7.7,17.2,,,32,7.9,36,1024.7,
2018-10-23,12,6,18.2,,,266,8.7,29,1020.2,
2018-10-24,11.9,6.5,17.7,,,263,15.4,47,1003.3,
2018-10-25,8.9,4,13.5,,,283,10.3,32,1011.2,
2018-10-26,11.3,6.2,18.2,,,246,7.6,29,1014,
2018-10-27,11.7,4.6,21.7,,,268,3.5,18.5,1016.7,
2018-10-28,13.9,6,25.2,,,287,3.7,18,1017.5,
2018-10-29,15.4,7.7,24.6,,,231,4.7,22,1018,
2018-10-30,16.1,10,24.7,,,17,3.3,13,1018.1,
2018-10-31,18.3,12.1,27.5,,,314,6.2,22,1023.9,
2018-11-01,14.6,13.5,15.7,,,66,10.8,29,1030.2,
2018-11-02,15.3,12.5,19,,,74,10.4,25,1029.9,
2018-11-03,12.5,9.1,16.2,,,56,7.9,22.2,1030,
2018-11-04,10.2,5.5,17.7,,,41,5.1,18.5,1028.2,
2018-11-05,8.4,4.5,13.2,,,37,6.9,24.1,1027,
2018-11-06,11,6.7,13,,,42,5.8,22,1027.2,
2018-11-07,10.8,9.1,12.2,,,64,6.2,22,1026.5,
2018-11-08,9.7,5.2,13.6,,,18,5.7,18,1025.1,
2018-11-09,6.3,0.5,14.1,,,6,3.5,11.1,1024.9,
2018-11-10,6.6,0.1,15.7,,,19,4.4,14.8,1022.8,
2018-11-11,6.9,0.7,16,,,17,3.8,14,1024.8,
2018-11-12,6.8,3.2,10.5,,,22,6.3,14.8,1030.5,
2018-11-13,9.4,8.1,10.5,,,78,10,22,1033.5,
2018-11-14,8.6,5,11.7,,,52,4.5,18,1027.7,
2018-11-15,7.3,4.6,10.2,,,15,6.8,29,1025.9,
2018-11-16,3.5,1.2,5.2,,,72,10.4,36,1031,
2018-11-17,0.8,-0.2,1.7,,,60,15.8,40,1034.7,
2018-11-18,0.5,-0.5,1.5,,,72,11,29,1029.4,
2018-11-19,1.1,-0.4,3,,,304,13.2,54,1017.1,
2018-11-20,0.6,-1.2,2.7,,,77,9.5,37,1024.2,
2018-11-21,1.2,0.7,2,,,54,18.4,43,1021.3,
2018-11-22,1.2,0.6,2,,,65,10,36,1026.4,
2018-11-23,2,-0.2,4.6,,,126,5.4,18,1030,
2018-11-24,-0.5,-1.9,2.5,,,136,5.3,14,1028.6,
2018-11-25,2.2,0.2,3.5,,,191,5.8,18,1019.6,
2018-11-26,2.6,0.2,5.6,,,42,6.5,18,1007.3,
2018-11-27,3.3,1.5,5.2,,,93,11,40,1010.4,
2018-11-28,-0.6,-2,1.1,,,63,21.7,54,1021.6,
2018-11-29,-3.3,-5.4,-1.7,,,54,17.7,50,1037.6,
2018-11-30,-4.6,-8.9,-0.9,,,3,8.7,36,1032.8,
2018-12-01,-5.5,-10.4,-0.5,,,250,6.8,22,1025.6,
2018-12-02,-5.3,-8.7,0.2,,,178,4.2,14,1025.6,
2018-12-03,-3.9,-8.4,2.5,,,232,5.3,14.8,1021.4,
2018-12-04,-4,-8.4,1.7,,,194,4.3,18,1017.6,
2018-12-05,-1.7,-4.9,1.2,,,258,4,14.8,1022,
2018-12-06,1,-2.2,2.7,,,251,3.9,14.8,1028,
2018-12-07,-1.1,-3.7,0.5,,,256,7.1,22,1024.7,
2018-12-08,1.5,-1.7,5.8,,,237,6.8,18.5,1014.6,
2018-12-09,3.5,2,6.2,,,259,6.4,25,1010.6,
2018-12-10,2,-0.7,4.5,,,270,5.3,18,1008.3,
2018-12-11,2.2,0.5,4.6,,,239,5,18.5,1013.4,
2018-12-12,1.2,-0.4,3.2,,,246,5.5,18,1018.7,
2018-12-13,-0.5,-3.7,1.5,,,276,6.3,22,1021,
2018-12-14,-2,-5.7,1.1,,,31,8,33.3,1023.6,
2018-12-15,-0.3,-1,0.5,,,54,19,50,1023.4,
2018-12-16,1.4,0.6,2,,,63,16.7,44.5,1019.7,
2018-12-17,0.1,-0.9,1.5,,,56,14.2,40,1022.9,
2018-12-18,-1.3,-1.7,-0.7,,,57,9.7,25,1028.4,
2018-12-19,-1.8,-3,-0.7,,,74,5.7,22,1030.9,
2018-12-20,-3.4,-4.5,-2.7,,,145,7,18,1031.1,
2018-12-21,-2.9,-3.7,-2,,,252,10,29,1028.6,
2018-12-22,0.4,-2.9,4.5,,,239,9.8,32,1020.2,
2018-12-23,5.6,0.7,10,,,250,10.9,40,1017.7,
2018-12-24,4.6,1.2,8.5,,,244,8,32,1012,
2018-12-25,2,-1.9,5.2,,,309,6.8,22.2,1020.4,
2018-12-26,0.2,-3.5,3.7,,,252,8.7,25.9,1024.9,
2018-12-27,2.9,0,7.2,,,249,7.7,22,1024.2,
2018-12-28,3,0.1,5.5,,,250,7.3,22,1021.9,
2018-12-29,4.9,3.1,8.7,,,284,6.8,18,1021.7,
2018-12-30,2.4,1.5,3.7,,,174,5.3,18,1024.5,
2018-12-31,3.2,1.2,6.2,,,297,4.1,18,1024.8,
2019-01-01,0.2,-0.9,2,,,300,7.7,32,1027.4,
2019-01-02,1,-1.5,2.6,,,248,10.2,36,1013.5,
2019-01-03,-0.2,-3.2,2.2,,,2,5,20.4,1016.4,
2019-01-04,-1,-3.5,1.2,,,308,8,29,1023.7,
2019-01-05,-3.9,-7.4,0.1,,,268,8.6,32,1020.7,
2019-01-06,-2.5,-4.7,0.2,,,246,6.3,22.2,1013.4,
2019-01-07,-4.3,-9.2,0.2,,,253,4.9,18,1023.6,
2019-01-08,-6.6,-10.9,-3.5,,,220,8.6,25,1021.5,
2019-01-09,-2.6,-7.2,1.2,,,213,6.7,22.2,1010.3,
2019-01-10,-0.5,-1.7,1,,,65,13.1,36,1008.8,
2019-01-11,-0.9,-2.2,0.2,,,223,7.2,29,1014.8,
2019-01-12,-2.7,-5.7,-0.9,,,238,8.3,29,1016.2,
2019-01-13,-6.5,-11.2,-1.9,,,240,4.4,18,1011.7,
2019-01-14,-0.8,-4.7,3.2,,,247,10.4,40,999.5,
2019-01-15,-0.9,-6,1,,,297,8.7,43,1007.8,
2019-01-16,-0.7,-6.9,4.7,,,261,11.1,32,1013.2,
2019-01-17,1.6,-3.7,6.5,,,235,7,22,1017.7,
2019-01-18,2.8,-2.5,8.7,,,239,7.2,18.5,1016.1,
2019-01-19,1.5,0.2,3.2,,,79,11.6,32,1022.6,
2019-01-20,0.3,-1,2,,,28,8.4,29.6,1020.1,
2019-01-21,0.6,-0.9,1.5,,,166,10.5,32,1021.2,
2019-01-22,-1.3,-2.7,0,,,56,11.6,25.9,1020.4,
2019-01-23,1.3,0,2.7,,,0,7.4,25,1006.2,
2019-01-24,-0.5,-1.2,0.2,,,62,22.9,54,1004,
2019-01-25,-1.8,-2.7,-0.5,,,58,17.7,43,1010.4,
2019-01-26,-0.4,-0.9,0.2,,,51,12.9,47,1007.7,
2019-01-27,-1,-4,1,,,174,5.9,25,1009.6,
2019-01-28,-2.4,-4.7,1,,,30,4.6,14,1007.4,
2019-01-29,-0.1,-3.5,6,,,200,3,14.8,1007.1,
2019-01-30,2.6,0.2,6.2,,,40,6.5,22,1004.9,
2019-01-31,3.7,2.7,4.5,,,310,4.4,18,1004.5,
2019-02-01,4.5,1,9.6,,,240,8.7,29,1012.8,
2019-02-02,3.8,-0.2,10.2,,,17,4.4,14,1015.5,
2019-02-03,5.5,0.5,12,,,26,5.1,14,1015.3,
2019-02-04,9.2,2.2,18.5,,,319,7.1,29,1021.2,
2019-02-05,5,3.2,6.6,,,70,16.8,47,1028.1,
2019-02-06,3.5,2.5,4.6,,,56,11.4,36,1025.2,
2019-02-07,2.9,-0.5,4.7,,,49,11.2,36,1027.1,
2019-02-08,0.5,-3.5,3.7,,,66,4.1,11.1,1024.5,
2019-02-09,1.7,-2.5,7,,,196,5,25,1023.4,
2019-02-10,2.2,-2.7,9,,,221,4.2,13,1021.5,
2019-02-11,4.4,-1.5,12.1,,,296,4.4,14.8,1011.2,
2019-02-12,4.4,3.5,6,,,173,7.8,25,1010.6,
2019-02-13,2.6,0.2,7.2,,,280,5.9,18.5,1029.2,
2019-02-14,3.3,-1,7.7,,,298,7.4,29,1029.9,
2019-02-15,3.6,-0.2,5.2,,,40,11.3,40,1031.7,
2019-02-16,4.2,-1.2,10,,,278,6.5,22,1031.8,
2019-02-17,6.3,-0.2,13.2,,,254,6.8,25,1027.5,
2019-02-18,5.7,-1.5,13.5,,,144,4.7,18.5,1025.7,
2019-02-19,5.1,-1.2,14.1,,,13,5.4,14,1023.6,
2019-02-20,7.6,0.6,14.6,,,255,7.8,25.9,1018.7,
2019-02-21,8,2,12.5,,,301,7.2,32,1024.5,
2019-02-22,3.2,-2.2,8.7,,,277,11.1,72,1019.9,
2019-02-23,-2.8,-5.5,-0.7,,,52,18.6,68,1036.4,
2019-02-24,-1.7,-5.2,2,,,316,7.9,29,1039.4,
2019-02-25,0.3,-4.7,5.1,,,275,10.6,36,1035.1,
2019-02-26,2.5,-2.4,8.2,,,268,10.4,29,1021.4,
2019-02-27,4.8,2.1,9,,,85,5.6,22,1020.3,
2019-02-28,7.6,-1,15.2,,,255,11.9,43,1012.8,
2019-03-01,10.7,5,17.1,,,270,7.4,29,1005.9,
2019-03-02,4.1,0,8,,,73,10.7,43,1012.7,
2019-03-03,3.4,-1.5,9.2,,,80,6.8,18.5,1020.2,
2019-03-04,7.8,0,15.7,,,233,9.7,32,1014.4,
2019-03-05,11.8,5.5,18.5,,,259,13.7,47,1009.2,
2019-03-06,10.4,4.5,16.5,,,271,10.4,43,1017.8,
2019-03-07,7.7,-1.2,17,,,27,5.4,18,1022.9,
2019-03-08,13.3,3,23.5,,,261,6.4,29,1018.2,
